,user_id,session_id,timestamp,page_name,event_type,product_id
4414,U084,c2456469,2024-05-03 08:46:00,purchase,click,Unknown
4415,U084,2f9eea42,2024-05-01 20:13:00,homepage,scroll,Unknown
4416,U084,2f9eea42,2024-05-01 20:15:00,product_page,scroll,P160
4417,U084,2f9eea42,2024-05-01 20:23:00,cart,page_view,P182
4418,U084,2f9eea42,2024-05-01 20:16:00,checkout,page_view,Unknown
4419,U084,12951b3b,2024-05-01 14:33:00,homepage,click,Unknown
4420,U084,12951b3b,2024-05-01 14:36:00,product_page,scroll,P187
4421,U084,12951b3b,2024-05-01 14:41:00,cart,click,P198
4422,U084,12951b3b,2024-05-01 14:36:00,checkout,click,Unknown
4423,U084,c9b6643e,2024-05-02 20:07:00,homepage,click,Unknown
4424,U084,c9b6643e,2024-05-02 20:09:00,product_page,click,P180
4425,U084,c9b6643e,2024-05-02 20:09:00,cart,scroll,P182
4426,U084,c9b6643e,2024-05-02 20:19:00,checkout,click,Unknown
4427,U084,3066cd9d,2024-05-02 18:57:00,homepage,scroll,Unknown
4428,U084,3066cd9d,2024-05-02 18:58:00,product_page,click,P153
4429,U084,427781eb,2024-05-02 21:57:00,homepage,scroll,Unknown
4430,U084,427781eb,2024-05-02 22:00:00,product_page,scroll,P163
4431,U084,427781eb,2024-05-02 21:59:00,cart,scroll,P104
4432,U085,4939c8d0,2024-05-03 18:10:00,homepage,scroll,Unknown
4433,U085,4939c8d0,2024-05-03 18:15:00,product_page,click,P143
4434,U085,954e0888,2024-05-01 17:17:00,homepage,page_view,Unknown
4435,U085,954e0888,2024-05-01 17:19:00,product_page,page_view,P171
4436,U085,954e0888,2024-05-01 17:23:00,cart,click,P118
4437,U085,954e0888,2024-05-01 17:23:00,checkout,click,Unknown
4438,U085,954e0888,2024-05-01 17:37:00,purchase,scroll,Unknown
4439,U085,2d46c379,2024-05-02 08:50:00,homepage,click,Unknown
4440,U085,2d46c379,2024-05-02 08:55:00,product_page,click,P133
4441,U085,2d46c379,2024-05-02 08:58:00,cart,scroll,P102
4442,U085,2d46c379,2024-05-02 08:59:00,checkout,page_view,Unknown
4443,U085,4e6d7332,2024-05-02 11:31:00,homepage,scroll,Unknown
4444,U085,4e6d7332,2024-05-02 11:32:00,product_page,click,P145
4445,U085,4e6d7332,2024-05-02 11:41:00,cart,scroll,P198
4446,U085,4e6d7332,2024-05-02 11:43:00,checkout,scroll,Unknown
4447,U085,a6b1b8b1,2024-05-01 13:51:00,homepage,click,Unknown
4448,U085,a6b1b8b1,2024-05-01 13:56:00,product_page,scroll,P100
4449,U085,a6b1b8b1,2024-05-01 13:59:00,cart,scroll,P103
4450,U085,a6b1b8b1,2024-05-01 14:03:00,checkout,scroll,Unknown
4451,U085,a6b1b8b1,2024-05-01 13:59:00,purchase,scroll,Unknown
4452,U085,0ed58ad7,2024-05-02 10:44:00,homepage,page_view,Unknown
4453,U085,0ed58ad7,2024-05-02 10:49:00,product_page,click,P124
4454,U085,6b85d881,2024-05-03 15:29:00,homepage,click,Unknown
4455,U085,6b85d881,2024-05-03 15:34:00,product_page,page_view,P194
4456,U085,6b85d881,2024-05-03 15:37:00,cart,page_view,P186
4457,U085,6b85d881,2024-05-03 15:32:00,checkout,click,Unknown
4458,U085,6b85d881,2024-05-03 15:37:00,purchase,page_view,Unknown
4459,U085,d1c1d848,2024-05-02 10:24:00,homepage,click,Unknown
4460,U085,d1c1d848,2024-05-02 10:26:00,product_page,scroll,P151
4461,U085,d1c1d848,2024-05-02 10:32:00,cart,page_view,P150
4462,U085,6f448f44,2024-05-03 09:39:00,homepage,scroll,Unknown
4463,U085,6f448f44,2024-05-03 09:41:00,product_page,page_view,P169
4464,U085,6f448f44,2024-05-03 09:41:00,cart,click,P137
4465,U085,6f448f44,2024-05-03 09:45:00,checkout,click,Unknown
4466,U085,a9bbe03b,2024-05-01 11:06:00,homepage,scroll,Unknown
4467,U085,a9bbe03b,2024-05-01 11:09:00,product_page,click,P115
4468,U085,e597a1fb,2024-05-02 17:34:00,homepage,page_view,Unknown
4469,U085,e597a1fb,2024-05-02 17:38:00,product_page,click,P141
4470,U085,e597a1fb,2024-05-02 17:40:00,cart,scroll,P174
4471,U085,e597a1fb,2024-05-02 17:40:00,checkout,click,Unknown
4472,U085,e597a1fb,2024-05-02 17:42:00,purchase,click,Unknown
4473,U085,e54f3292,2024-05-01 10:21:00,homepage,scroll,Unknown
4474,U085,e54f3292,2024-05-01 10:24:00,product_page,click,P162
4475,U085,e54f3292,2024-05-01 10:27:00,cart,scroll,P179
4476,U086,31eb3426,2024-05-02 08:55:00,homepage,page_view,Unknown
4477,U086,31eb3426,2024-05-02 08:57:00,product_page,page_view,P141
4478,U086,31eb3426,2024-05-02 08:59:00,cart,page_view,P121
4479,U086,372c1153,2024-05-01 22:33:00,homepage,page_view,Unknown
4480,U086,372c1153,2024-05-01 22:38:00,product_page,page_view,P119
4481,U086,5bec47b6,2024-05-01 14:23:00,homepage,click,Unknown
4482,U086,5bec47b6,2024-05-01 14:26:00,product_page,scroll,P189
4483,U086,d0248b2f,2024-05-03 16:20:00,homepage,page_view,Unknown
4484,U086,d0248b2f,2024-05-03 16:24:00,product_page,scroll,P157
4485,U086,d0248b2f,2024-05-03 16:30:00,cart,scroll,P193
4486,U086,d0248b2f,2024-05-03 16:23:00,checkout,page_view,Unknown
4487,U086,dad3e673,2024-05-02 08:09:00,homepage,scroll,Unknown
4488,U086,dad3e673,2024-05-02 08:12:00,product_page,page_view,P176
4489,U086,dad3e673,2024-05-02 08:13:00,cart,page_view,P143
4490,U086,dad3e673,2024-05-02 08:18:00,checkout,click,Unknown
4491,U086,c50362ce,2024-05-02 09:29:00,homepage,click,Unknown
4492,U086,c50362ce,2024-05-02 09:33:00,product_page,scroll,P106
4493,U086,c50362ce,2024-05-02 09:33:00,cart,scroll,P107
4494,U086,c50362ce,2024-05-02 09:32:00,checkout,click,Unknown
4495,U086,11a3a96d,2024-05-03 14:35:00,homepage,scroll,Unknown
4496,U086,11a3a96d,2024-05-03 14:36:00,product_page,scroll,P135
4497,U086,11a3a96d,2024-05-03 14:45:00,cart,page_view,P136
4498,U086,11a3a96d,2024-05-03 14:38:00,checkout,click,Unknown
4499,U086,11a3a96d,2024-05-03 14:43:00,purchase,click,Unknown
4500,U086,8fb9666e,2024-05-02 15:14:00,homepage,scroll,Unknown
4501,U086,8fb9666e,2024-05-02 15:19:00,product_page,page_view,P114
4502,U086,8fb9666e,2024-05-02 15:16:00,cart,scroll,P173
4503,U086,8fb9666e,2024-05-02 15:20:00,checkout,scroll,Unknown
4504,U086,54d30dff,2024-05-03 15:51:00,homepage,click,Unknown
4505,U086,54d30dff,2024-05-03 15:53:00,product_page,page_view,P193
4506,U086,54d30dff,2024-05-03 16:01:00,cart,scroll,P182
4507,U086,54d30dff,2024-05-03 16:03:00,checkout,scroll,Unknown
4508,U086,54d30dff,2024-05-03 15:55:00,purchase,click,Unknown
4509,U086,e1fb66e6,2024-05-01 20:59:00,homepage,page_view,Unknown
4510,U086,e1fb66e6,2024-05-01 21:00:00,product_page,page_view,P107
4511,U086,e1fb66e6,2024-05-01 21:07:00,cart,scroll,P110
4512,U086,e1fb66e6,2024-05-01 21:11:00,checkout,scroll,Unknown
4513,U086,79eedfac,2024-05-03 16:26:00,homepage,click,Unknown
4514,U086,79eedfac,2024-05-03 16:27:00,product_page,page_view,P174
4515,U086,79eedfac,2024-05-03 16:36:00,cart,page_view,P187
4516,U086,79eedfac,2024-05-03 16:41:00,checkout,scroll,Unknown
4517,U086,a93c019d,2024-05-01 19:47:00,homepage,page_view,Unknown
4518,U086,a93c019d,2024-05-01 19:51:00,product_page,page_view,P155
4519,U086,7ccf9e2c,2024-05-02 14:28:00,homepage,click,Unknown
4520,U086,7ccf9e2c,2024-05-02 14:31:00,product_page,scroll,P166
4521,U086,7ccf9e2c,2024-05-02 14:38:00,cart,scroll,P154
4522,U086,7ccf9e2c,2024-05-02 14:34:00,checkout,scroll,Unknown
4523,U086,ac75b009,2024-05-01 11:48:00,homepage,click,Unknown
4524,U086,ac75b009,2024-05-01 11:51:00,product_page,click,P164
4525,U086,ac75b009,2024-05-01 11:50:00,cart,page_view,P149
4526,U086,5b46c42b,2024-05-02 18:01:00,homepage,click,Unknown
4527,U086,5b46c42b,2024-05-02 18:02:00,product_page,page_view,P179
4528,U086,5b46c42b,2024-05-02 18:05:00,cart,page_view,P147
4529,U086,5b46c42b,2024-05-02 18:10:00,checkout,click,Unknown
4530,U086,5b46c42b,2024-05-02 18:09:00,purchase,scroll,Unknown
4531,U086,16f14dd9,2024-05-01 17:11:00,homepage,page_view,Unknown
4532,U086,16f14dd9,2024-05-01 17:12:00,product_page,click,P131
4533,U086,16f14dd9,2024-05-01 17:19:00,cart,page_view,P140
4534,U087,4c977b26,2024-05-01 15:59:00,homepage,page_view,Unknown
4535,U087,4c977b26,2024-05-01 16:00:00,product_page,click,P169
4536,U087,4c977b26,2024-05-01 16:09:00,cart,page_view,P175
4537,U087,4c977b26,2024-05-01 16:14:00,checkout,scroll,Unknown
4538,U087,4eee1efe,2024-05-01 17:55:00,homepage,click,Unknown
4539,U087,4eee1efe,2024-05-01 17:56:00,product_page,scroll,P122
4540,U087,4eee1efe,2024-05-01 18:05:00,cart,page_view,P121
4541,U087,4eee1efe,2024-05-01 18:04:00,checkout,page_view,Unknown
4542,U087,4eee1efe,2024-05-01 18:15:00,purchase,scroll,Unknown
4543,U087,ea95103a,2024-05-03 18:00:00,homepage,click,Unknown
4544,U087,ea95103a,2024-05-03 18:02:00,product_page,page_view,P161
4545,U087,ea95103a,2024-05-03 18:10:00,cart,page_view,P181
4546,U087,ea95103a,2024-05-03 18:15:00,checkout,scroll,Unknown
4547,U087,ea95103a,2024-05-03 18:16:00,purchase,click,Unknown
4548,U087,20f8c9e7,2024-05-01 20:50:00,homepage,click,Unknown
4549,U087,20f8c9e7,2024-05-01 20:55:00,product_page,click,P118
4550,U087,20f8c9e7,2024-05-01 20:52:00,cart,page_view,P103
4551,U087,20f8c9e7,2024-05-01 20:59:00,checkout,scroll,Unknown
4552,U087,20f8c9e7,2024-05-01 21:10:00,purchase,click,Unknown
4553,U087,477079ba,2024-05-02 10:00:00,homepage,scroll,Unknown
4554,U087,477079ba,2024-05-02 10:01:00,product_page,page_view,P186
4555,U087,779d0de7,2024-05-02 21:22:00,homepage,scroll,Unknown
4556,U087,779d0de7,2024-05-02 21:24:00,product_page,page_view,P186
4557,U087,779d0de7,2024-05-02 21:30:00,cart,scroll,P132
4558,U087,53b09e48,2024-05-01 15:47:00,homepage,page_view,Unknown
4559,U087,53b09e48,2024-05-01 15:48:00,product_page,click,P175
4560,U087,9cce9b13,2024-05-03 15:24:00,homepage,click,Unknown
4561,U087,9cce9b13,2024-05-03 15:26:00,product_page,scroll,P156
4562,U087,9cce9b13,2024-05-03 15:30:00,cart,scroll,P182
4563,U087,9cce9b13,2024-05-03 15:30:00,checkout,scroll,Unknown
4564,U087,9cce9b13,2024-05-03 15:40:00,purchase,scroll,Unknown
4565,U087,5b5661cb,2024-05-03 08:04:00,homepage,click,Unknown
4566,U087,5b5661cb,2024-05-03 08:07:00,product_page,click,P188
4567,U087,5b5661cb,2024-05-03 08:14:00,cart,page_view,P173
4568,U087,62dadc24,2024-05-02 11:37:00,homepage,click,Unknown
4569,U087,62dadc24,2024-05-02 11:42:00,product_page,page_view,P178
4570,U087,62dadc24,2024-05-02 11:47:00,cart,click,P163
4571,U087,62dadc24,2024-05-02 11:52:00,checkout,click,Unknown
4572,U087,3a0d0283,2024-05-02 15:14:00,homepage,click,Unknown
4573,U087,3a0d0283,2024-05-02 15:15:00,product_page,click,P169
4574,U087,3a0d0283,2024-05-02 15:20:00,cart,page_view,P117
4575,U087,7e2c09cd,2024-05-01 13:08:00,homepage,click,Unknown
4576,U087,7e2c09cd,2024-05-01 13:10:00,product_page,click,P164
4577,U087,7e2c09cd,2024-05-01 13:12:00,cart,scroll,P104
4578,U087,7e2c09cd,2024-05-01 13:23:00,checkout,page_view,Unknown
4579,U087,cf8043b5,2024-05-01 08:28:00,homepage,scroll,Unknown
4580,U087,cf8043b5,2024-05-01 08:30:00,product_page,page_view,P159
4581,U087,cf8043b5,2024-05-01 08:30:00,cart,click,P173
4582,U087,cf8043b5,2024-05-01 08:34:00,checkout,page_view,Unknown
4583,U087,cf8043b5,2024-05-01 08:48:00,purchase,page_view,Unknown
4584,U087,d3d381db,2024-05-01 14:21:00,homepage,page_view,Unknown
4585,U087,d3d381db,2024-05-01 14:26:00,product_page,click,P152
4586,U087,d3d381db,2024-05-01 14:27:00,cart,click,P134
4587,U088,5b0760fb,2024-05-01 11:31:00,homepage,scroll,Unknown
4588,U088,5b0760fb,2024-05-01 11:35:00,product_page,page_view,P154
4589,U088,2ad170dc,2024-05-01 16:07:00,homepage,click,Unknown
4590,U088,2ad170dc,2024-05-01 16:09:00,product_page,scroll,P157
4591,U088,2ad170dc,2024-05-01 16:13:00,cart,page_view,P199
4592,U088,2ad170dc,2024-05-01 16:10:00,checkout,scroll,Unknown
4593,U088,2ad170dc,2024-05-01 16:19:00,purchase,page_view,Unknown
4594,U088,d3e50ef0,2024-05-02 22:19:00,homepage,page_view,Unknown
4595,U088,d3e50ef0,2024-05-02 22:20:00,product_page,click,P188
4596,U088,d3e50ef0,2024-05-02 22:23:00,cart,click,P107
4597,U088,643c909a,2024-05-01 21:02:00,homepage,page_view,Unknown
4598,U088,643c909a,2024-05-01 21:07:00,product_page,scroll,P136
4599,U088,da78b2f2,2024-05-01 16:27:00,homepage,page_view,Unknown
4600,U088,da78b2f2,2024-05-01 16:30:00,product_page,click,P150
4601,U088,da78b2f2,2024-05-01 16:31:00,cart,scroll,P174
4602,U088,da78b2f2,2024-05-01 16:42:00,checkout,click,Unknown
4603,U088,e8102bd8,2024-05-03 19:28:00,homepage,scroll,Unknown
4604,U088,e8102bd8,2024-05-03 19:33:00,product_page,page_view,P137
4605,U088,e8102bd8,2024-05-03 19:34:00,cart,scroll,P131
4606,U088,e8102bd8,2024-05-03 19:43:00,checkout,page_view,Unknown
4607,U088,e8102bd8,2024-05-03 19:32:00,purchase,click,Unknown
4608,U088,3a442443,2024-05-02 08:36:00,homepage,scroll,Unknown
4609,U088,3a442443,2024-05-02 08:40:00,product_page,page_view,P100
4610,U088,3a442443,2024-05-02 08:40:00,cart,page_view,P150
4611,U088,3a442443,2024-05-02 08:45:00,checkout,click,Unknown
4612,U088,1e8d01eb,2024-05-02 08:15:00,homepage,scroll,Unknown
4613,U088,1e8d01eb,2024-05-02 08:17:00,product_page,scroll,P111
4614,U088,1e8d01eb,2024-05-02 08:21:00,cart,page_view,P105
4615,U088,1e8d01eb,2024-05-02 08:24:00,checkout,click,Unknown
4616,U088,19d0c572,2024-05-01 13:36:00,homepage,click,Unknown
4617,U088,19d0c572,2024-05-01 13:40:00,product_page,page_view,P114
4618,U088,19d0c572,2024-05-01 13:38:00,cart,click,P126
4619,U088,19d0c572,2024-05-01 13:48:00,checkout,scroll,Unknown
4620,U088,19d0c572,2024-05-01 13:56:00,purchase,page_view,Unknown
4621,U088,cf52ecb6,2024-05-01 13:19:00,homepage,page_view,Unknown
4622,U088,cf52ecb6,2024-05-01 13:23:00,product_page,page_view,P118
4623,U088,cf52ecb6,2024-05-01 13:21:00,cart,scroll,P109
4624,U088,cf52ecb6,2024-05-01 13:22:00,checkout,scroll,Unknown
4625,U088,24b4c176,2024-05-03 18:02:00,homepage,scroll,Unknown
4626,U088,24b4c176,2024-05-03 18:06:00,product_page,page_view,P112
4627,U088,24b4c176,2024-05-03 18:12:00,cart,scroll,P153
4628,U088,24b4c176,2024-05-03 18:08:00,checkout,scroll,Unknown
4629,U088,90d41fa7,2024-05-01 14:25:00,homepage,click,Unknown
4630,U088,90d41fa7,2024-05-01 14:26:00,product_page,page_view,P196
4631,U088,90d41fa7,2024-05-01 14:31:00,cart,click,P104
4632,U088,90d41fa7,2024-05-01 14:37:00,checkout,click,Unknown
4633,U088,4c57db9a,2024-05-03 14:22:00,homepage,scroll,Unknown
4634,U088,4c57db9a,2024-05-03 14:23:00,product_page,scroll,P126
4635,U088,c338fea9,2024-05-03 21:41:00,homepage,scroll,Unknown
4636,U088,c338fea9,2024-05-03 21:43:00,product_page,click,P162
4637,U088,c338fea9,2024-05-03 21:45:00,cart,page_view,P148
4638,U088,c338fea9,2024-05-03 21:50:00,checkout,page_view,Unknown
4639,U089,7012edcd,2024-05-03 18:47:00,homepage,scroll,Unknown
4640,U089,7012edcd,2024-05-03 18:48:00,product_page,scroll,P169
4641,U089,7012edcd,2024-05-03 18:53:00,cart,page_view,P181
4642,U089,7012edcd,2024-05-03 18:50:00,checkout,click,Unknown
4643,U089,1c5e50a7,2024-05-01 18:16:00,homepage,scroll,Unknown
4644,U089,1c5e50a7,2024-05-01 18:17:00,product_page,scroll,P115
4645,U089,bd4898cd,2024-05-03 11:30:00,homepage,page_view,Unknown
4646,U089,bd4898cd,2024-05-03 11:35:00,product_page,scroll,P185
4647,U089,bd4898cd,2024-05-03 11:38:00,cart,page_view,P197
4648,U089,bd4898cd,2024-05-03 11:36:00,checkout,scroll,Unknown
4649,U089,bd4898cd,2024-05-03 11:50:00,purchase,scroll,Unknown
4650,U089,2fe9d0ac,2024-05-03 11:23:00,homepage,page_view,Unknown
4651,U089,2fe9d0ac,2024-05-03 11:25:00,product_page,scroll,P163
4652,U089,2fe9d0ac,2024-05-03 11:29:00,cart,click,P104
4653,U089,2fe9d0ac,2024-05-03 11:29:00,checkout,page_view,Unknown
4654,U089,8e5b75c7,2024-05-01 12:58:00,homepage,click,Unknown
4655,U089,8e5b75c7,2024-05-01 13:01:00,product_page,click,P181
4656,U089,8e5b75c7,2024-05-01 13:02:00,cart,page_view,P136
4657,U089,3b6704ca,2024-05-01 14:41:00,homepage,scroll,Unknown
4658,U089,3b6704ca,2024-05-01 14:46:00,product_page,scroll,P157
4659,U089,3b6704ca,2024-05-01 14:45:00,cart,page_view,P106
4660,U089,3b6704ca,2024-05-01 14:50:00,checkout,page_view,Unknown
4661,U089,73d19369,2024-05-03 17:16:00,homepage,page_view,Unknown
4662,U089,73d19369,2024-05-03 17:20:00,product_page,scroll,P199
4663,U089,73d19369,2024-05-03 17:26:00,cart,scroll,P111
4664,U089,73d19369,2024-05-03 17:25:00,checkout,scroll,Unknown
4665,U089,52a582d8,2024-05-01 08:13:00,homepage,page_view,Unknown
4666,U089,52a582d8,2024-05-01 08:16:00,product_page,click,P149
4667,U089,52a582d8,2024-05-01 08:17:00,cart,page_view,P112
4668,U089,52a582d8,2024-05-01 08:22:00,checkout,scroll,Unknown
4669,U089,cb59ddea,2024-05-03 13:55:00,homepage,scroll,Unknown
4670,U089,cb59ddea,2024-05-03 13:56:00,product_page,scroll,P193
4671,U089,cb59ddea,2024-05-03 13:57:00,cart,scroll,P193
4672,U089,8f766c93,2024-05-01 17:24:00,homepage,scroll,Unknown
4673,U089,8f766c93,2024-05-01 17:27:00,product_page,page_view,P119
4674,U089,8f766c93,2024-05-01 17:34:00,cart,scroll,P166
4675,U089,8f766c93,2024-05-01 17:33:00,checkout,scroll,Unknown
4676,U089,d123e8e3,2024-05-03 14:12:00,homepage,scroll,Unknown
4677,U089,d123e8e3,2024-05-03 14:16:00,product_page,page_view,P171
4678,U089,d123e8e3,2024-05-03 14:16:00,cart,scroll,P114
4679,U089,d123e8e3,2024-05-03 14:21:00,checkout,click,Unknown
4680,U089,cc9158e5,2024-05-01 18:12:00,homepage,page_view,Unknown
4681,U089,cc9158e5,2024-05-01 18:15:00,product_page,scroll,P143
4682,U089,cc9158e5,2024-05-01 18:16:00,cart,scroll,P124
4683,U089,cc9158e5,2024-05-01 18:18:00,checkout,click,Unknown
4684,U089,cc9158e5,2024-05-01 18:28:00,purchase,click,Unknown
4685,U090,389fc6d9,2024-05-01 10:57:00,homepage,scroll,Unknown
4686,U090,389fc6d9,2024-05-01 11:01:00,product_page,page_view,P117
4687,U090,389fc6d9,2024-05-01 10:59:00,cart,scroll,P196
4688,U090,665b7814,2024-05-02 09:51:00,homepage,scroll,Unknown
4689,U090,665b7814,2024-05-02 09:52:00,product_page,page_view,P107
4690,U090,665b7814,2024-05-02 09:55:00,cart,page_view,P119
4691,U090,665b7814,2024-05-02 10:03:00,checkout,page_view,Unknown
4692,U090,e37f1b66,2024-05-01 19:02:00,homepage,page_view,Unknown
4693,U090,e37f1b66,2024-05-01 19:03:00,product_page,click,P129
4694,U090,e62ccaaf,2024-05-01 16:18:00,homepage,page_view,Unknown
4695,U090,e62ccaaf,2024-05-01 16:21:00,product_page,scroll,P115
4696,U090,e62ccaaf,2024-05-01 16:26:00,cart,click,P171
4697,U090,e62ccaaf,2024-05-01 16:21:00,checkout,page_view,Unknown
4698,U090,9eb917d4,2024-05-02 21:33:00,homepage,scroll,Unknown
4699,U090,9eb917d4,2024-05-02 21:37:00,product_page,scroll,P192
4700,U090,9eb917d4,2024-05-02 21:35:00,cart,page_view,P165
4701,U090,9eb917d4,2024-05-02 21:42:00,checkout,scroll,Unknown
4702,U090,9eb917d4,2024-05-02 21:45:00,purchase,scroll,Unknown
4703,U090,66d38ecc,2024-05-03 22:05:00,homepage,click,Unknown
4704,U090,66d38ecc,2024-05-03 22:10:00,product_page,page_view,P123
4705,U090,66d38ecc,2024-05-03 22:13:00,cart,scroll,P190
4706,U090,6c7e42f4,2024-05-03 17:30:00,homepage,click,Unknown
4707,U090,6c7e42f4,2024-05-03 17:33:00,product_page,scroll,P151
4708,U090,6c7e42f4,2024-05-03 17:38:00,cart,page_view,P127
4709,U090,1c45e912,2024-05-01 22:21:00,homepage,scroll,Unknown
4710,U090,1c45e912,2024-05-01 22:25:00,product_page,scroll,P130
4711,U090,1c45e912,2024-05-01 22:31:00,cart,scroll,P149
4712,U090,1c45e912,2024-05-01 22:27:00,checkout,scroll,Unknown
4713,U090,1c45e912,2024-05-01 22:41:00,purchase,click,Unknown
4714,U090,01482c09,2024-05-02 20:59:00,homepage,click,Unknown
4715,U090,01482c09,2024-05-02 21:01:00,product_page,click,P177
4716,U090,01482c09,2024-05-02 21:09:00,cart,click,P136
4717,U090,01482c09,2024-05-02 21:08:00,checkout,scroll,Unknown
4718,U090,20744b0c,2024-05-03 19:36:00,homepage,click,Unknown
4719,U090,20744b0c,2024-05-03 19:41:00,product_page,scroll,P160
4720,U090,20744b0c,2024-05-03 19:38:00,cart,page_view,P193
4721,U090,324d7e93,2024-05-02 15:21:00,homepage,scroll,Unknown
4722,U090,324d7e93,2024-05-02 15:26:00,product_page,scroll,P185
4723,U090,324d7e93,2024-05-02 15:23:00,cart,page_view,P175
4724,U090,324d7e93,2024-05-02 15:33:00,checkout,page_view,Unknown
4725,U090,7add90c1,2024-05-02 12:25:00,homepage,click,Unknown
4726,U090,7add90c1,2024-05-02 12:29:00,product_page,click,P111
4727,U090,7add90c1,2024-05-02 12:29:00,cart,page_view,P158
4728,U090,ffeabcf1,2024-05-02 15:10:00,homepage,click,Unknown
4729,U090,ffeabcf1,2024-05-02 15:15:00,product_page,scroll,P109
4730,U090,ffeabcf1,2024-05-02 15:18:00,cart,click,P107
4731,U090,ffeabcf1,2024-05-02 15:22:00,checkout,page_view,Unknown
4732,U090,657ef14a,2024-05-02 15:56:00,homepage,scroll,Unknown
4733,U090,657ef14a,2024-05-02 15:58:00,product_page,click,P166
4734,U090,657ef14a,2024-05-02 16:02:00,cart,click,P149
4735,U090,657ef14a,2024-05-02 16:08:00,checkout,click,Unknown
4736,U090,9eb1e3ea,2024-05-02 14:13:00,homepage,click,Unknown
4737,U090,9eb1e3ea,2024-05-02 14:14:00,product_page,click,P142
4738,U090,0056797f,2024-05-01 11:47:00,homepage,page_view,Unknown
4739,U090,0056797f,2024-05-01 11:51:00,product_page,click,P112
4740,U090,0056797f,2024-05-01 11:57:00,cart,page_view,P192
4741,U090,0056797f,2024-05-01 12:02:00,checkout,click,Unknown
4742,U090,a5f0f0b7,2024-05-01 11:34:00,homepage,page_view,Unknown
4743,U090,a5f0f0b7,2024-05-01 11:36:00,product_page,click,P101
4744,U090,a5f0f0b7,2024-05-01 11:38:00,cart,scroll,P179
4745,U090,a5f0f0b7,2024-05-01 11:43:00,checkout,page_view,Unknown
4746,U090,a5f0f0b7,2024-05-01 11:38:00,purchase,scroll,Unknown
4747,U090,48888ab0,2024-05-01 11:14:00,homepage,scroll,Unknown
4748,U090,48888ab0,2024-05-01 11:19:00,product_page,click,P134
4749,U090,48888ab0,2024-05-01 11:16:00,cart,click,P168
4750,U090,1fe122a5,2024-05-02 17:27:00,homepage,scroll,Unknown
4751,U090,1fe122a5,2024-05-02 17:28:00,product_page,scroll,P110
4752,U091,1d61a276,2024-05-02 18:55:00,homepage,scroll,Unknown
4753,U091,1d61a276,2024-05-02 18:59:00,product_page,scroll,P191
4754,U091,1d61a276,2024-05-02 19:03:00,cart,click,P149
4755,U091,1d61a276,2024-05-02 19:01:00,checkout,scroll,Unknown
4756,U091,d891513b,2024-05-02 17:58:00,homepage,scroll,Unknown
4757,U091,d891513b,2024-05-02 18:03:00,product_page,scroll,P123
4758,U091,d891513b,2024-05-02 18:08:00,cart,scroll,P144
4759,U091,d891513b,2024-05-02 18:13:00,checkout,scroll,Unknown
4760,U091,a0a12be8,2024-05-02 09:07:00,homepage,scroll,Unknown
4761,U091,a0a12be8,2024-05-02 09:09:00,product_page,scroll,P183
4762,U091,a0a12be8,2024-05-02 09:11:00,cart,click,P132
4763,U091,a0a12be8,2024-05-02 09:19:00,checkout,page_view,Unknown
4764,U091,a0a12be8,2024-05-02 09:27:00,purchase,scroll,Unknown
4765,U091,1fe27fd4,2024-05-03 19:24:00,homepage,scroll,Unknown
4766,U091,1fe27fd4,2024-05-03 19:29:00,product_page,click,P151
4767,U091,1fe27fd4,2024-05-03 19:30:00,cart,page_view,P116
4768,U091,1fe27fd4,2024-05-03 19:39:00,checkout,click,Unknown
4769,U091,1fe27fd4,2024-05-03 19:32:00,purchase,page_view,Unknown
4770,U091,e79f583b,2024-05-03 22:45:00,homepage,page_view,Unknown
4771,U091,e79f583b,2024-05-03 22:50:00,product_page,page_view,P184
4772,U091,e79f583b,2024-05-03 22:51:00,cart,page_view,P120
4773,U091,e79f583b,2024-05-03 22:48:00,checkout,click,Unknown
4774,U091,a23dde67,2024-05-01 19:47:00,homepage,scroll,Unknown
4775,U091,a23dde67,2024-05-01 19:49:00,product_page,scroll,P142
4776,U091,a23dde67,2024-05-01 19:51:00,cart,scroll,P143
4777,U091,3fca21ce,2024-05-03 10:42:00,homepage,scroll,Unknown
4778,U091,3fca21ce,2024-05-03 10:43:00,product_page,click,P194
4779,U091,3fca21ce,2024-05-03 10:50:00,cart,scroll,P195
4780,U091,3fca21ce,2024-05-03 10:45:00,checkout,click,Unknown
4781,U091,3fca21ce,2024-05-03 10:46:00,purchase,page_view,Unknown
4782,U091,b665087e,2024-05-02 12:08:00,homepage,click,Unknown
4783,U091,b665087e,2024-05-02 12:13:00,product_page,click,P112
4784,U091,cce19c92,2024-05-02 22:10:00,homepage,click,Unknown
4785,U091,cce19c92,2024-05-02 22:12:00,product_page,page_view,P154
4786,U091,cce19c92,2024-05-02 22:20:00,cart,scroll,P181
4787,U091,cce19c92,2024-05-02 22:13:00,checkout,page_view,Unknown
4788,U091,cce19c92,2024-05-02 22:22:00,purchase,page_view,Unknown
4789,U091,3ad88ca2,2024-05-02 20:15:00,homepage,scroll,Unknown
4790,U091,3ad88ca2,2024-05-02 20:18:00,product_page,scroll,P151
4791,U091,3ad88ca2,2024-05-02 20:21:00,cart,scroll,P172
4792,U091,3ad88ca2,2024-05-02 20:21:00,checkout,page_view,Unknown
